fips,county,cbsa,msa_name,cluster_core,county_cat,is_center,naics,industry,estabs,emp,wages,avg_pay,weekly_wage,lq_emp,lq_pay,disclosure_code
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812191,NAICS 812191 Diet and weight reducing centers,7,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812199,NAICS 812199 Other personal care services,133,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812210,NAICS 812210 Funeral homes and funeral services,13,63,2879360,45765,880,0.16,0.74,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812220,NAICS 812220 Cemeteries and crematories,7,88,4866591,55042,1058,0.76,0.79,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812310,NAICS 812310 Coin-operated laundries and drycleaners,23,53,1489211,28321,545,0.37,0.77,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812320,NAICS 812320 Drycleaning and laundry services (except coin-operated),52,255,10008588,39198,754,0.75,0.96,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812331,NAICS 812331 Linen supply,10,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812332,NAICS 812332 Industrial launderers,3,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812910,NAICS 812910 Pet care (except veterinary) services,83,1114,45343973,40710,783,1.63,1.04,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812921,NAICS 812921 Photofinishing laboratories (except one-hour),2,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812930,NAICS 812930 Parking lots and garages,103,1823,75455033,41396,796,3.92,0.89,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,812990,NAICS 812990 All other personal services,167,0,0,0,0,0.0,0.0,N
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813110,NAICS 813110 Religious organizations,24,84,4561555,54090,1040,0.11,1.09,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813211,NAICS 813211 Grantmaking foundations,74,551,68327813,123988,2384,1.93,0.95,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813212,NAICS 813212 Voluntary health organizations,38,435,37713660,86665,1667,2.91,0.74,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813219,NAICS 813219 Other grantmaking and giving services,28,339,26302919,77628,1493,2.07,0.83,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813311,NAICS 813311 Human rights organizations,69,334,24502706,73343,1410,1.56,0.83,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813312,"NAICS 813312 Environment, conservation and wildlife organizations",63,542,46710643,86262,1659,1.85,1.03,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813319,NAICS 813319 Other social advocacy organizations,194,1084,82578000,76208,1466,2.38,0.87,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813410,NAICS 813410 Civic and social organizations,85,488,24831736,50850,978,0.38,1.32,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813910,NAICS 813910 Business associations,107,752,79713330,106037,2039,1.73,0.78,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813920,NAICS 813920 Professional organizations,105,550,55988242,101751,1957,1.69,0.73,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813930,NAICS 813930 Labor unions and similar labor organizations,47,367,20184190,55060,1059,0.93,0.74,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813940,NAICS 813940 Political organizations,37,81,9158262,113767,2188,2.47,1.04,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,813990,"NAICS 813990 Other similar organizations (except business, professional, labor, and political organizations)",66,367,28614450,78004,1500,0.93,1.05,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,814110,NAICS 814110 Private households,1815,1310,61223676,46727,899,1.71,0.88,
08031,"Denver County, Colorado",19740,"Denver-Aurora-Centennial, CO",19740,center,True,999999,NAICS 999999 Unclassified,131,166,14285465,86187,1657,0.16,0.84,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111110,NAICS 111110 Soybean farming,2,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111140,NAICS 111140 Wheat farming,2,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111150,NAICS 111150 Corn farming,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111191,NAICS 111191 Oilseed and grain combination farming,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111211,NAICS 111211 Potato farming,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111411,NAICS 111411 Mushroom production,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111419,NAICS 111419 Other food crops grown under cover,3,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111421,NAICS 111421 Nursery and tree production,5,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111422,NAICS 111422 Floriculture production,2,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,111940,NAICS 111940 Hay farming,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,112120,NAICS 112120 Dairy cattle and milk production,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,112310,NAICS 112310 Chicken egg production,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,112512,NAICS 112512 Shellfish farming,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,112920,NAICS 112920 Horses and other equine production,2,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,115112,"NAICS 115112 Soil preparation, planting, and cultivating",3,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,115113,"NAICS 115113 Crop harvesting, primarily by machine",1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,115210,NAICS 115210 Support activities for animal production,6,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221112,NAICS 221112 Fossil fuel electric power generation,4,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221114,NAICS 221114 Solar electric power generation,10,13,1994687,151495,2913,0.46,1.21,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221118,NAICS 221118 Other electric power generation,4,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221122,NAICS 221122 Electric power distribution,13,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221310,NAICS 221310 Water supply and irrigation systems,9,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,221320,NAICS 221320 Sewage treatment facilities,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236115,NAICS 236115 New single-family housing construction (except for-sale builders),114,611,67651103,110707,2129,0.82,1.33,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236116,NAICS 236116 New multifamily housing construction (except for-sale builders),4,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236117,NAICS 236117 New housing for-sale builders,2,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236118,NAICS 236118 Residential remodelers,348,977,61829618,63285,1217,1.12,0.99,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236210,NAICS 236210 Industrial building construction,24,850,71468799,84130,1618,2.81,0.82,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,236220,NAICS 236220 Commercial and institutional building construction,111,847,76863064,90756,1745,0.6,0.88,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237110,NAICS 237110 Water and sewer line and related structures construction,13,79,5475228,69234,1331,0.2,0.8,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237120,NAICS 237120 Oil and gas pipeline and related structures construction,13,85,6815490,80340,1545,0.32,0.79,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237130,NAICS 237130 Power and communication line and related structures construction,14,47,3634503,77605,1492,0.1,0.76,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237210,NAICS 237210 Land subdivision,5,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237310,"NAICS 237310 Highway, street, and bridge construction",38,1342,115350754,85986,1654,1.9,0.92,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,237990,NAICS 237990 Other heavy and civil engineering construction,11,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238111,NAICS 238111 Residential poured foundation contractors,29,156,13499789,86537,1664,0.65,1.34,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238112,NAICS 238112 Nonresidential poured foundation contractors,17,160,11497671,72010,1385,0.62,0.9,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238121,NAICS 238121 Residential structural steel contractors,10,17,1028295,59611,1146,0.59,0.82,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238122,NAICS 238122 Nonresidential structural steel contractors,24,206,17738324,85969,1653,1.4,1.03,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238131,NAICS 238131 Residential framing contractors,20,34,1860635,55266,1063,0.26,0.96,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238132,NAICS 238132 Nonresidential framing contractors,3,71,5230427,73410,1412,1.94,1.0,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238141,NAICS 238141 Residential masonry contractors,40,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238142,NAICS 238142 Nonresidential masonry contractors,16,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238151,NAICS 238151 Residential glass and glazing contractors,9,25,1373534,54759,1053,0.47,0.86,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238152,NAICS 238152 Nonresidential glass and glazing contractors,4,14,778694,55954,1076,0.15,0.68,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238161,NAICS 238161 Residential roofing contractors,33,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238162,NAICS 238162 Nonresidential roofing contractors,14,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238171,NAICS 238171 Residential siding contractors,16,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238172,NAICS 238172 Nonresidential siding contractors,1,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238191,NAICS 238191 Other residential exterior contractors,7,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238192,NAICS 238192 Other nonresidential exterior contractors,11,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238211,NAICS 238211 Residential electrical contractors,136,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238212,NAICS 238212 Nonresidential electrical contractors,87,0,0,0,0,0.0,0.0,N
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238221,NAICS 238221 Residential plumbing and hvac contractors,162,1329,94935197,71416,1373,1.03,1.05,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238222,NAICS 238222 Nonresidential plumbing and hvac contractors,85,1786,153077848,85730,1649,1.54,0.94,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238291,NAICS 238291 Other residential equipment contractors,9,47,3487446,74865,1440,1.45,1.1,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238292,NAICS 238292 Other nonresidential equipment contractors,23,159,11683583,73328,1410,0.59,0.72,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238311,NAICS 238311 Residential drywall contractors,61,180,8942218,49725,956,0.78,0.8,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238312,NAICS 238312 Nonresidential drywall contractors,23,267,19936927,74717,1437,1.05,0.91,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238321,NAICS 238321 Residential painting contractors,79,197,9906831,50267,967,0.78,0.97,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238322,NAICS 238322 Nonresidential painting contractors,22,283,19220591,67877,1305,1.91,0.94,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238331,NAICS 238331 Residential flooring contractors,46,184,10307768,55944,1076,1.77,0.94,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238332,NAICS 238332 Nonresidential flooring contractors,5,42,2951040,71109,1367,0.76,0.85,
10003,"New Castle County, Delaware",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,brown,False,238341,NAICS 238341 Residential tile and terrazzo contractors,16,0,0,0,0,0.0,0.0,N
